Id,BC,CH4,CO,CO2,Latitude,Longitude,N2O,NH3,NMVOC,NOx,OC,PM10,PM2.5,SO2,SPF
11242,0.019968211320654,0.1563076950458602,2.613501338103698,116.27618851573472,,,0.0042779871381478,0.0222563605931998,0.2316303405207636,0.0570557268622908,0.0756400798508702,0.20381594142265702,0.091511985086415,0.0104400640201624,
11243,0.0199703366925722,0.1563243320886234,2.6137795133625077,116.2885646941442,,,0.0042784424775662,0.0222587295106278,0.23164674904699156,0.0570617997467218,0.0756481308124222,0.2038341296606292,0.091520673775191,0.0104411752373134,
11244,0.0199703350071066,0.1563243188950922,2.6137792927635717,116.28855487956974,,,0.0042784421164724,0.0222587276320256,0.231646736034679,0.0570617949307944,0.0756481244278372,0.203834115236967,0.0915206668848748,0.0104411743560944,
11245,0.0199703350071066,0.1563243188950922,2.6137792927635717,116.28855487956974,,,0.0042784421164724,0.0222587276320256,0.1541771409258712,0.0570617949307944,0.0756481244278372,0.170899597567261,0.081640311583963,0.0104411743560944,
11246,0.019970336755783205,0.15632433208862342,3.1659128215746617,116.2885646941442,,,0.0042784424775662,0.022258736597038867,0.2948550501428439,2.432084531562736,0.07564813081298603,2.330174641588174,1.4882885449420622,5.656115787906096,
11247,0.019970336755783205,0.15632433208862342,2.6417361752560478,116.2885646941442,,,0.0042784424775662,0.022258736597038867,0.2416312711518272,0.0590587041676888,0.07564813081298603,0.20392319190537225,0.09152146821315763,0.0107739926408078,
11248,0.019970336755783205,0.15632433208862342,2.6417361752560478,116.2885646941442,,,0.0042784424775662,0.022258736597038867,0.2416312711518272,0.0590587041676888,0.07564813081298603,0.20392319190537225,0.09152146821315763,0.0107739926408078,
11249,0.019970336755783205,0.15632433208862342,2.6417361752560478,116.2885646941442,,,0.0042784424775662,0.022258736597038867,0.2416312711518272,0.0590587041676888,0.07564813081298603,0.20392319190537225,0.09152146821315763,0.0107739926408078,
11250,0.019970335070317605,0.15632431889509224,2.6417359546571118,116.28855487956974,,,0.0042784421164724,0.022258734718436667,0.24163125813951458,0.059058699351761404,0.07564812442840103,0.20392317748171004,0.09152146132284142,0.0107739917595888,
11251,0.0199703350071066,0.1563243188950922,2.6137792927635717,116.28855487956974,,,0.0042784421164724,0.0222587276320256,0.1541771409258712,0.0570617949307944,0.0756481244278372,0.170899597567261,0.081640311583963,0.0104411743560944,
11252,0.0199703366925722,0.1563243320886234,2.6137795133625077,116.2885646941442,,,0.0042784424775662,0.0222587295106278,0.1541771539381838,0.0570617997467218,0.0756481308124222,0.1708996119909232,0.0816403184742792,0.0104411752373134,
11253,0.019971189538084,0.1563310080153784,2.6138911364243302,116.29353086882716,,,0.004278625191084,0.0222596800833626,0.1541837381683752,0.057064236605978,0.0756513614123788,0.1709069103639716,0.0816438049742956,0.010441621134124,
11254,0.019971189538084,0.1563310080153784,2.6138911364243302,116.29353086882716,,,0.004278625191084,0.0222596800833626,0.1541837381683752,0.057064236605978,0.0756513614123788,0.1709069103639716,0.0816438049742956,0.010441621134124,
11255,0.019971189538084,0.1563310080153784,2.6138911364243302,116.29353086882716,,,0.004278625191084,0.0222596800833626,0.1541837381683752,0.057064236605978,0.0756513614123788,0.1709069103639716,0.0816438049742956,0.010441621134124,
11256,0.0199711878526186,0.1563309948218472,2.613890915825394,116.29352105425268,,,0.00427862482999,0.0222596782047604,0.1541837251560626,0.0570642317900506,0.0756513550277938,0.1709068959403094,0.0816437980839794,0.010441620252905,
11257,0.0199711912235496,0.1563310212089096,2.6138913570232662,116.29354068340162,,,0.0042786255521778,0.0222596819619648,0.23165334628949563,0.0570642414219054,0.0756513677969636,0.20384144245733982,0.0915241671655236,0.010441622015343,
11258,0.0199711879158296,0.15633099482184723,2.641847577718934,116.29352105425268,,,0.00427862482999,0.022259685291171467,0.24163784236970598,0.059061136211017606,0.07565135502835763,0.20393047585475846,0.09152494782285782,0.0107744376563994,
11259,0.022546248754895203,19.516056787080228,2.978879515158186,131.28826719122785,,,0.0048303055475352,0.025129821312037465,0.2615181056570284,0.0664189293317034,0.08540574936844082,0.22596700458354144,0.10205200053249762,0.0121207675596618,
11260,0.027860534766753202,0.21808743368773922,3.67442972644279,162.23369901877365,,,0.0059688375292982,0.031053069212212066,0.3025460314819599,0.0816035869002578,0.10553639661732703,0.27144492673460446,0.12377722275335601,0.014899258096161,
11261,0.027935982941650003,0.21867802891553142,3.6843046172321396,162.67303863044867,,,0.0059850015370114,0.031137162963006067,0.30312851464458646,0.0818191670736664,0.10582219617554223,0.27209058754712706,0.12408566086943262,0.0149387049831894,
11262,0.027935986312580804,0.21867805530259382,4.2084817047486265,162.6730582595976,,,0.0059850022591992,0.031137166720210465,0.3563523196602285,2.4548450041005685,0.10582220894471203,2.3983420660772534,1.5208527513789696,5.660280502010915,
11263,0.027935979507508,0.2186780025284692,4.18052416045934,162.67301900129974,,,0.0059850008148236,0.0311371521193904,0.3463677455061426,2.4528480804158916,0.1058221834058086,2.398252946137862,1.5208519293797382,5.659947681082545,
11264,0.027935986312580804,0.21867805530259382,3.6843050584300117,162.6730582595976,,,0.0059850022591992,0.031137166720210465,0.3031285406692118,0.0818191767055212,0.10582220894471203,0.2720906163944515,0.12408567465006501,0.0149387067456274,
11265,0.027935979507508,0.2186780025284692,4.18052416045934,162.67301900129974,,,0.0059850008148236,0.0311371521193904,0.3463677455061426,2.4528480804158916,0.1058221834058086,2.398252946137862,1.5208519293797382,5.659947681082545,
11266,0.027935982878439,0.2186780289155314,4.180524601657215,162.67303863044867,,,0.0059850015370114,0.031137155876595,0.3463677715307678,2.4528480900477465,0.1058221961749784,2.398252974985186,1.5208519431603709,5.659947682844982,
11267,0.027935982941650003,0.21867802891553142,3.6843046172321396,162.67303863044867,,,0.0059850015370114,0.031137162963006067,0.30312851464458646,0.0818191670736664,0.10582219617554223,0.27209058754712706,0.12408566086943262,0.0149387049831894,
11268,0.022813979883432003,0.17858387730668024,3.013920994409722,132.8472829024186,,,0.004887664231594,0.025428231642489866,0.2635850724815696,0.0671839249488386,0.08641992152516982,0.22825816004522445,0.10314650659595101,0.0122607465531346,
11269,0.027935984627115402,0.21867804210906264,3.684304837831076,162.67304844502314,,,0.0059850018981052,0.031137164841608268,0.3031285276568992,0.08181917188959381,0.10582220256012703,0.27209060197078927,0.12408566775974882,0.0149387058644084,
11270,0.027935979570719003,0.21867800252846922,4.208480822352881,162.67301900129974,,,0.0059850008148236,0.031137159205801467,0.3563522676109781,2.4548449848368588,0.10582218340637242,2.398342008382605,1.520852723817705,5.660280498486039,
11271,0.027935984627115402,0.21867804210906264,3.684304837831076,162.67304844502314,,,0.0059850018981052,0.031137164841608268,0.3031285276568992,0.08181917188959381,0.10582220256012703,0.27209060197078927,0.12408566775974882,0.0149387058644084,
11272,0.0279359811929736,0.2186780157220004,3.656347734739664,162.6730288158742,,,0.0059850011759174,0.0311371539979928,0.2156743844186306,0.079822257836772,0.1058221897903934,0.2390669932090158,0.114204504240238,0.014605886698476,
11273,0.0279359862493698,0.2186780553025938,3.656348396536472,162.6730582595976,,,0.0059850022591992,0.0311371596337994,0.2931440185643762,0.0798222722845542,0.1058222089441482,0.2720015541497084,0.1240848802120984,0.014605889342133,
11274,0.0279359811929736,0.2186780157220004,3.656347734739664,162.6730288158742,,,0.0059850011759174,0.0311371539979928,0.2931439795274384,0.079822257836772,0.1058221897903934,0.2720015108787218,0.12408485954114978,0.014605886698476,
11275,0.0279359862493698,0.2186780553025938,3.656348396536472,162.6730582595976,,,0.0059850022591992,0.0311371596337994,0.2156744234555684,0.0798222722845542,0.1058222089441482,0.2390670364800024,0.1142045249111866,0.014605889342133,
11276,0.0279359761365772,19.55824663875539,3.6563470729428538,162.67299937215077,,,0.0059850000926358,0.031137148362186,0.2156743453816926,0.0798222433889898,0.1058221706366388,0.2390669499380294,0.1142044835692892,0.014605884054819,
11277,0.027935982878439,0.2186780289155314,3.6563479553386,162.67303863044867,,,0.0059850015370114,0.031137155876595,0.2156743974309432,0.0798222626526994,0.1058221961749784,0.239067007632678,0.1142045111305542,0.014605887579695,
11278,0.0277686077330516,0.2173678453060258,3.634441377958644,161.69840231248358,,,0.0059491431064432,0.0309506012808798,0.2143822097250938,0.0793440169838508,0.1051881749720348,0.2376346658627836,0.1135202682765424,0.0145183781275378,
11279,0.041538710423793,0.3251578204665916,5.464671716996806,241.8826022534975,,,0.008899248200264,0.04629862149487067,0.4081457630404828,0.1206866195129624,0.1573496653322152,0.3884982818440975,0.17969468844151382,0.022050676280062995,
